SBA Loan Number,Maturity Date,Net Rate,Originator Rate,Outstanding Balance,Pool Number,holder
5776979104,03/13/2034,5.80000,4.30500,"$364,421.87",530574,"BREAN CAPITAL, LLC, "
5777879100,03/12/2034,5.80000,4.30500,"$219,605.89",530574,"BREAN CAPITAL, LLC, "
5778509107,03/14/2034,5.80000,3.75500,"$1,108,555.17",530574,"BREAN CAPITAL, LLC, "
5778519110,03/19/2034,5.80000,4.55500,"$183,161.94",530574,"BREAN CAPITAL, LLC, "
5778619105,03/28/2034,5.80000,4.55500,"$124,550.14",530574,"BREAN CAPITAL, LLC, "
5778729103,03/26/2034,5.80000,3.80500,"$426,091.39",530574,"BREAN CAPITAL, LLC, "
5779669100,03/29/2034,5.80000,4.55500,"$747,500.10",530574,"BREAN CAPITAL, LLC, "
5779679103,03/13/2034,5.80000,4.30500,"$366,011.34",530574,"BREAN CAPITAL, LLC, "
5779729105,03/13/2034,5.80000,4.30500,"$366,009.78",530574,"BREAN CAPITAL, LLC, "
5780849103,03/28/2034,5.80000,4.00500,"$677,752.96",530574,"BREAN CAPITAL, LLC, "
5781019103,03/27/2034,5.80000,4.55500,"$146,529.55",530574,"BREAN CAPITAL, LLC, "
5781319110,03/27/2034,5.80000,4.55500,"$366,199.42",530574,"BREAN CAPITAL, LLC, "
5781539106,03/13/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5781639101,03/15/2034,5.80000,4.30500,"$82,962.89",530574,"BREAN CAPITAL, LLC, "
5781649104,03/19/2034,5.80000,4.55500,"$77,687.95",530574,"BREAN CAPITAL, LLC, "
5781729104,03/28/2034,5.80000,4.55500,"$439,600.93",530574,"BREAN CAPITAL, LLC, "
5782289105,03/13/2034,5.80000,5.30500,"$123,849.04",530574,"BREAN CAPITAL, LLC, "
5782769107,03/14/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5783309100,03/28/2034,5.80000,4.55500,"$256,500.54",530574,"BREAN CAPITAL, LLC, "
5783899102,04/12/2034,5.80000,4.05500,"$548,021.17",530574,"BREAN CAPITAL, LLC, "
5784999110,03/28/2034,5.80000,4.55500,"$515,329.30",530574,"BREAN CAPITAL, LLC, "
5785169110,03/14/2034,5.80000,4.30500,"$237,906.35",530574,"BREAN CAPITAL, LLC, "
5785369100,03/28/2034,5.80000,4.55500,"$238,110.50",530574,"BREAN CAPITAL, LLC, "
5786959102,03/29/2034,5.80000,4.55500,"$366,323.87",530574,"BREAN CAPITAL, LLC, "
5787589100,03/28/2034,5.80000,4.55500,"$148,976.25",530574,"BREAN CAPITAL, LLC, "
5787889107,03/21/2034,5.80000,4.30500,"$125,399.33",530574,"BREAN CAPITAL, LLC, "
5788299109,03/20/2034,5.80000,4.55500,"$124,550.13",530574,"BREAN CAPITAL, LLC, "
5788749102,03/18/2034,5.80000,4.30500,"$329,408.79",530574,"BREAN CAPITAL, LLC, "
5789569109,04/15/2034,5.80000,3.75500,"$2,776,709.77",530574,"BREAN CAPITAL, LLC, "
5790169104,03/28/2034,5.80000,3.55500,"$297,023.67",530574,"BREAN CAPITAL, LLC, "
5790339107,03/18/2034,5.80000,4.30500,"$183,004.89",530574,"BREAN CAPITAL, LLC, "
5790509110,03/27/2034,5.80000,5.30500,"$125,930.07",530574,"BREAN CAPITAL, LLC, "
5790869102,03/19/2034,5.80000,4.55500,"$83,033.40",530574,"BREAN CAPITAL, LLC, "
5791189101,03/19/2034,5.80000,4.30500,"$146,403.91",530574,"BREAN CAPITAL, LLC, "
5791209105,03/19/2034,5.80000,4.30500,"$146,253.91",530574,"BREAN CAPITAL, LLC, "
5791619110,03/18/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5792369109,03/27/2034,5.80000,4.55500,"$256,426.70",530574,"BREAN CAPITAL, LLC, "
5792699103,03/21/2034,5.80000,4.54500,"$122,485.00",530574,"BREAN CAPITAL, LLC, "
5792729110,03/19/2034,5.80000,4.30500,"$123,993.95",530574,"BREAN CAPITAL, LLC, "
5793699105,03/28/2034,5.80000,3.50500,"$1,818,853.27",530574,"BREAN CAPITAL, LLC, "
5793879100,03/29/2034,5.80000,4.55500,"$341,600.58",530574,"BREAN CAPITAL, LLC, "
5795049102,04/04/2034,5.80000,5.30500,"$124,587.85",530574,"BREAN CAPITAL, LLC, "
5795389110,03/27/2034,5.80000,5.30500,"$124,756.84",530574,"BREAN CAPITAL, LLC, "
5796349100,03/20/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5798029102,03/20/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5798169109,03/20/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5798179101,03/28/2034,5.80000,4.05500,"$187,500.00",530574,"BREAN CAPITAL, LLC, "
5801149105,03/26/2034,5.80000,4.05500,"$557,156.86",530574,"BREAN CAPITAL, LLC, "
5801309105,03/27/2034,5.80000,4.55500,"$195,234.49",530574,"BREAN CAPITAL, LLC, "
5801979107,04/09/2034,5.80000,4.30500,"$366,546.48",530574,"BREAN CAPITAL, LLC, "
5802549109,04/15/2034,5.80000,4.55500,"$243,370.14",530574,"BREAN CAPITAL, LLC, "
5802619106,04/03/2034,5.80000,3.55500,"$697,941.16",530574,"BREAN CAPITAL, LLC, "
5802799103,03/21/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5803099107,03/29/2034,5.80000,3.25500,"$2,803,440.13",530574,"BREAN CAPITAL, LLC, "
5803579109,03/26/2034,5.80000,5.30500,"$124,742.52",530574,"BREAN CAPITAL, LLC, "
5803849107,03/25/2034,5.30000,5.30500,"$69,252.71",530574,"BREAN CAPITAL, LLC, "
5805369109,04/03/2034,5.80000,4.00500,"$1,041,317.20",530574,"BREAN CAPITAL, LLC, "
5805649110,03/22/2034,5.80000,4.30500,"$45,629.22",530574,"BREAN CAPITAL, LLC, "
5806449100,03/29/2034,5.80000,3.80500,"$414,682.58",530574,"BREAN CAPITAL, LLC, "
5807639100,03/25/2034,5.80000,4.30500,"$150,064.02",530574,"BREAN CAPITAL, LLC, "
5809129104,03/26/2034,5.80000,5.30500,"$115,576.06",530574,"BREAN CAPITAL, LLC, "
5810599102,03/29/2034,5.80000,4.30500,"$366,535.06",530574,"BREAN CAPITAL, LLC, "
5813339100,03/27/2034,5.80000,4.55500,"$280,380.53",530574,"BREAN CAPITAL, LLC, "
5813809110,03/26/2034,5.80000,4.30500,"$61,392.03",530574,"BREAN CAPITAL, LLC, "
5814419102,03/29/2034,5.80000,4.55500,"$124,550.13",530574,"BREAN CAPITAL, LLC, "
5815339104,03/29/2034,5.30000,4.55500,"$406,997.10",530574,"BREAN CAPITAL, LLC, "
5816679103,04/04/2034,5.80000,5.30500,"$124,763.39",530574,"BREAN CAPITAL, LLC, "
5816979110,03/27/2034,5.80000,4.30500,"$322,877.81",530574,"BREAN CAPITAL, LLC, "
5817559104,04/01/2034,5.80000,4.30500,"$287,805.46",530574,"BREAN CAPITAL, LLC, "
5818019108,03/29/2034,5.80000,4.30500,"$82,965.63",530574,"BREAN CAPITAL, LLC, "
5818249107,03/29/2034,5.80000,4.55500,"$329,691.49",530574,"BREAN CAPITAL, LLC, "
5818809109,03/29/2034,5.80000,4.30500,"$82,962.21",530574,"BREAN CAPITAL, LLC, "
5820069100,04/10/2034,5.80000,4.30500,"$264,372.77",530574,"BREAN CAPITAL, LLC, "
5820709102,04/17/2034,5.80000,3.55500,"$183,918.55",530574,"BREAN CAPITAL, LLC, "
5821469104,03/28/2034,5.80000,4.30500,"$366,009.78",530574,"BREAN CAPITAL, LLC, "
5821589105,03/28/2034,5.80000,4.30500,"$165,107.96",530574,"BREAN CAPITAL, LLC, "
5821929100,04/04/2034,5.80000,4.00500,"$1,029,262.39",530574,"BREAN CAPITAL, LLC, "
5824179106,04/09/2034,5.80000,5.30500,"$124,587.84",530574,"BREAN CAPITAL, LLC, "
5825539109,03/29/2034,5.80000,4.30500,"$124,443.34",530574,"BREAN CAPITAL, LLC, "
5829259105,04/11/2034,5.80000,5.30500,"$126,182.93",530574,"BREAN CAPITAL, LLC, "
5830269105,04/03/2034,5.80000,3.75500,"$909,190.88",530574,"BREAN CAPITAL, LLC, "
5840009101,04/11/2034,5.80000,5.30500,"$124,500.09",530574,"BREAN CAPITAL, LLC, "
5840419106,04/08/2034,5.80000,4.30500,"$132,615.61",530574,"BREAN CAPITAL, LLC, "
5844919100,04/08/2034,5.80000,4.30500,"$42,289.84",530574,"BREAN CAPITAL, LLC, "
5858869110,04/15/2034,5.80000,5.30500,"$124,329.71",530574,"BREAN CAPITAL, LLC, "
1031389101,06/08/2047,7.00000,2.55500,"$198,711.47",530570,"FHN FINANCIAL CAPITAL MARKETS, "
1705859108,06/22/2048,7.00000,2.35500,"$3,379,028.11",530570,"FHN FINANCIAL CAPITAL MARKETS, "
1717569101,12/16/2048,7.00000,2.60500,"$1,564,142.86",530570,"FHN FINANCIAL CAPITAL MARKETS, "
1744269100,02/04/2048,7.00000,2.85500,"$1,192,669.85",530570,"FHN FINANCIAL CAPITAL MARKETS, "
1859219107,03/21/2048,7.00000,1.85500,"$1,061,796.06",530570,"FHN FINANCIAL CAPITAL MARKETS, "
2205748907,05/24/2048,7.00000,3.10500,"$802,945.78",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3326399100,08/16/2048,7.00000,2.61500,"$517,554.02",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3464139101,03/22/2047,7.00000,1.86500,"$632,228.41",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3540339105,03/29/2047,7.00000,1.36500,"$735,841.08",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3595079107,01/01/2049,7.00000,2.11500,"$558,900.84",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3647949100,12/18/2048,7.00000,2.55500,"$2,144,070.35",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3683939105,07/19/2048,7.00000,1.55500,"$3,736,196.14",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3747339102,04/07/2047,7.00000,0.90500,"$1,263,740.96",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3848499103,07/06/2047,7.00000,3.10500,"$126,406.94",530570,"FHN FINANCIAL CAPITAL MARKETS, "
3890019103,04/25/2047,6.50000,1.36500,"$738,112.91",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4102959108,06/10/2047,7.00000,1.30500,"$784,368.65",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4111439107,07/15/2047,7.00000,0.86500,"$576,687.48",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4154689101,07/20/2047,6.50000,1.30500,"$1,032,610.66",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4172949100,02/14/2049,7.00000,1.80500,"$2,243,447.42",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4185819106,08/03/2047,7.00000,2.35500,"$109,168.79",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4256399109,02/26/2048,7.00000,2.05500,"$1,281,743.16",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4272279108,09/13/2047,7.00000,0.85500,"$1,014,534.78",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4308669110,12/07/2048,7.00000,2.30500,"$1,364,177.75",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4347339108,01/12/2048,7.00000,1.55500,"$635,056.81",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4406629102,11/16/2047,7.00000,1.30500,"$1,341,511.86",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4418559102,11/15/2048,7.00000,1.05500,"$1,006,921.17",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4421939110,11/17/2047,6.50000,1.45500,"$256,974.90",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4429288909,03/24/2048,7.00000,2.10500,"$1,082,177.65",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4474419100,11/21/2047,7.00000,2.55500,"$1,481,340.66",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4514509109,02/14/2049,7.00000,2.05500,"$2,221,848.94",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4560069109,01/30/2048,7.00000,2.05500,"$1,596,948.94",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4711499107,06/30/2048,7.00000,2.55500,"$1,413,368.52",530570,"FHN FINANCIAL CAPITAL MARKETS, "
5533169103,12/12/2048,7.00000,3.35500,"$101,831.93",530570,"FHN FINANCIAL CAPITAL MARKETS, "
9964949003,06/30/2047,7.00000,2.85500,"$733,345.39",530570,"FHN FINANCIAL CAPITAL MARKETS, "
4959849109,08/10/2033,10.12500,1.98000,"$146,521.71",530566,"MOMENTUS SECURITIES LLC, "
5061309109,07/01/2033,10.12500,0.00000,"$245,585.34",530566,"MOMENTUS SECURITIES LLC, "
5109369105,09/08/2033,10.12500,1.73000,"$208,600.39",530566,"MOMENTUS SECURITIES LLC, "
5143339100,11/16/2033,10.12500,1.98000,"$125,928.23",530566,"MOMENTUS SECURITIES LLC, "
5250459107,10/27/2033,10.12500,1.73000,"$194,059.44",530566,"MOMENTUS SECURITIES LLC, "
5354669105,12/12/2033,10.12500,1.98000,"$127,512.69",530566,"MOMENTUS SECURITIES LLC, "
5360579109,12/18/2033,10.12500,1.98000,"$183,341.42",530566,"MOMENTUS SECURITIES LLC, "
5636989105,01/01/2034,10.12500,0.00000,"$180,047.72",530566,"MOMENTUS SECURITIES LLC, "
5686809106,02/28/2034,10.12500,0.73000,"$129,658.06",530566,"MOMENTUS SECURITIES LLC, "
5704489100,03/26/2034,10.12500,0.73000,"$257,134.45",530566,"MOMENTUS SECURITIES LLC, "
5720399108,03/28/2034,10.12500,0.73000,"$183,537.40",530566,"MOMENTUS SECURITIES LLC, "
5746159104,03/28/2034,10.12500,0.73000,"$256,952.34",530566,"MOMENTUS SECURITIES LLC, "
5746609108,03/01/2034,10.12500,0.00000,"$181,937.06",530566,"MOMENTUS SECURITIES LLC, "
5770209106,03/01/2034,10.12500,0.00000,"$253,763.42",530566,"MOMENTUS SECURITIES LLC, "
5854939110,04/01/2034,10.12500,0.00000,"$123,981.41",530566,"MOMENTUS SECURITIES LLC, "
1723659100,10/07/2048,7.82500,1.78000,"$2,363,540.53",530563,"RAYMOND JAMES BANK, N.A., "
3116229108,12/23/2048,7.82500,0.79000,"$544,282.03",530563,"RAYMOND JAMES BANK, N.A., "
3994549103,05/09/2047,7.82500,1.23000,"$2,366,731.82",530563,"RAYMOND JAMES BANK, N.A., "
4158849109,09/01/2047,7.82500,1.20000,"$664,475.30",530563,"RAYMOND JAMES BANK, N.A., "
4299989109,04/04/2049,7.82500,0.48000,"$2,806,029.94",530563,"RAYMOND JAMES BANK, N.A., "
4302789110,12/15/2048,7.82500,1.29000,"$920,933.20",530563,"RAYMOND JAMES BANK, N.A., "
4741779109,01/26/2049,7.82500,1.03000,"$345,845.68",530563,"RAYMOND JAMES BANK, N.A., "
4850779108,01/15/2049,7.82500,0.98000,"$663,090.56",530563,"RAYMOND JAMES BANK, N.A., "
4967309100,04/15/2049,7.82500,0.23000,"$3,750,000.00",530563,"RAYMOND JAMES BANK, N.A., "
4974769107,04/14/2048,7.82500,0.73000,"$982,339.84",530563,"RAYMOND JAMES BANK, N.A., "
5114809100,03/16/2049,7.82500,0.98000,"$1,857,750.00",530563,"RAYMOND JAMES BANK, N.A., "
5176989103,07/24/2048,7.82500,0.23000,"$946,168.83",530563,"RAYMOND JAMES BANK, N.A., "
5198609106,12/05/2048,7.82500,0.98000,"$1,634,849.49",530563,"RAYMOND JAMES BANK, N.A., "
5224679110,10/14/2048,7.82500,2.53000,"$352,178.16",530563,"RAYMOND JAMES BANK, N.A., "
5236739101,08/28/2048,7.32500,0.23000,"$1,653,401.48",530563,"RAYMOND JAMES BANK, N.A., "
5238479110,11/13/2048,7.82500,0.53000,"$171,065.40",530563,"RAYMOND JAMES BANK, N.A., "
5319209101,03/18/2049,7.82500,0.23000,"$2,878,342.95",530563,"RAYMOND JAMES BANK, N.A., "
5381289104,12/04/2048,7.82500,2.03000,"$372,914.39",530563,"RAYMOND JAMES BANK, N.A., "
5405559108,02/22/2049,7.82500,0.98000,"$664,697.31",530563,"RAYMOND JAMES BANK, N.A., "
5415169102,12/28/2048,7.32500,1.73000,"$519,675.00",530563,"RAYMOND JAMES BANK, N.A., "
5443939105,01/18/2049,7.82500,1.53000,"$425,613.07",530563,"RAYMOND JAMES BANK, N.A., "
5538159110,12/07/2048,7.82500,1.78000,"$747,312.27",530563,"RAYMOND JAMES BANK, N.A., "
5588049110,12/14/2048,7.82500,2.28000,"$462,361.23",530563,"RAYMOND JAMES BANK, N.A., "
5624309103,01/12/2049,7.82500,0.00000,"$3,133,036.26",530563,"RAYMOND JAMES BANK, N.A., "
5665259108,03/27/2049,7.82500,0.53000,"$204,552.21",530563,"RAYMOND JAMES BANK, N.A., "
5681079102,02/12/2049,7.82500,1.78000,"$465,600.00",530563,"RAYMOND JAMES BANK, N.A., "
5705009109,03/11/2049,7.82500,0.00000,"$3,737,022.85",530563,"RAYMOND JAMES BANK, N.A., "
5719769104,02/16/2049,7.82500,0.00000,"$1,196,943.49",530563,"RAYMOND JAMES BANK, N.A., "
5725909105,02/28/2049,7.82500,2.28000,"$217,605.63",530563,"RAYMOND JAMES BANK, N.A., "
5742549106,03/06/2049,7.82500,0.00000,"$3,733,307.20",530563,"RAYMOND JAMES BANK, N.A., "
5746439105,03/05/2049,7.82500,0.00000,"$3,100,500.00",530563,"RAYMOND JAMES BANK, N.A., "
5750699105,03/28/2049,7.82500,0.23000,"$3,737,718.38",530563,"RAYMOND JAMES BANK, N.A., "
5753389101,03/01/2049,7.82500,1.03000,"$362,866.88",530563,"RAYMOND JAMES BANK, N.A., "
5755799110,03/29/2049,7.82500,1.03000,"$748,118.28",530563,"RAYMOND JAMES BANK, N.A., "
5758559103,03/13/2049,7.82500,1.73000,"$965,180.83",530563,"RAYMOND JAMES BANK, N.A., "
5765829110,03/14/2049,7.82500,0.48000,"$1,592,574.93",530563,"RAYMOND JAMES BANK, N.A., "
5766309109,03/15/2049,7.82500,0.23000,"$1,686,469.59",530563,"RAYMOND JAMES BANK, N.A., "
5770469103,03/15/2049,7.82500,0.23000,"$1,154,011.81",530563,"RAYMOND JAMES BANK, N.A., "
5772359109,03/27/2049,7.82500,1.03000,"$270,521.50",530563,"RAYMOND JAMES BANK, N.A., "
5778359110,03/22/2049,7.82500,2.28000,"$339,750.00",530563,"RAYMOND JAMES BANK, N.A., "
5778489103,03/14/2049,7.82500,0.48000,"$3,738,440.04",530563,"RAYMOND JAMES BANK, N.A., "
5778759101,03/15/2049,7.82500,0.00000,"$3,750,000.00",530563,"RAYMOND JAMES BANK, N.A., "
5779049102,04/15/2049,7.82500,0.53000,"$633,269.60",530563,"RAYMOND JAMES BANK, N.A., "
5779299107,04/19/2049,7.82500,1.78000,"$595,474.03",530563,"RAYMOND JAMES BANK, N.A., "
5781799103,03/22/2049,7.82500,0.48000,"$1,644,926.06",530563,"RAYMOND JAMES BANK, N.A., "
5784049107,03/20/2049,7.82500,0.00000,"$2,690,656.46",530563,"RAYMOND JAMES BANK, N.A., "
5789229101,03/28/2049,7.82500,1.28000,"$799,180.38",530563,"RAYMOND JAMES BANK, N.A., "
5793449100,03/21/2049,7.82500,0.23000,"$1,472,392.45",530563,"RAYMOND JAMES BANK, N.A., "
5794149106,03/27/2049,7.82500,0.23000,"$3,737,771.10",530563,"RAYMOND JAMES BANK, N.A., "
5797589104,03/29/2049,7.82500,1.03000,"$439,306.83",530563,"RAYMOND JAMES BANK, N.A., "
5800609110,04/09/2049,7.82500,0.48000,"$3,195,541.27",530563,"RAYMOND JAMES BANK, N.A., "
5805569110,03/29/2049,7.82500,0.00000,"$2,555,190.74",530563,"RAYMOND JAMES BANK, N.A., "
5805659102,03/22/2049,7.82500,0.98000,"$2,751,599.74",530563,"RAYMOND JAMES BANK, N.A., "
5807729103,04/05/2049,7.82500,2.03000,"$748,346.42",530563,"RAYMOND JAMES BANK, N.A., "
5809079102,04/03/2049,7.82500,0.00000,"$1,087,127.88",530563,"RAYMOND JAMES BANK, N.A., "
5813129107,04/11/2049,7.82500,0.00000,"$2,168,475.49",530563,"RAYMOND JAMES BANK, N.A., "
5817549101,04/09/2049,7.82500,1.28000,"$538,055.82",530563,"RAYMOND JAMES BANK, N.A., "
5820799107,04/15/2049,7.82500,0.78000,"$706,346.08",530563,"RAYMOND JAMES BANK, N.A., "
5824319100,04/08/2049,7.82500,0.78000,"$482,363.99",530563,"RAYMOND JAMES BANK, N.A., "
5825449106,04/01/2049,7.82500,1.78000,"$476,890.85",530563,"RAYMOND JAMES BANK, N.A., "
5829369103,04/02/2049,7.82500,1.03000,"$374,189.37",530563,"RAYMOND JAMES BANK, N.A., "
5846069109,04/16/2049,7.82500,0.73000,"$935,077.34",530563,"RAYMOND JAMES BANK, N.A., "
5846319101,04/12/2049,7.82500,0.73000,"$800,008.82",530563,"RAYMOND JAMES BANK, N.A., "
5853809104,04/15/2049,7.82500,1.03000,"$300,168.30",530563,"RAYMOND JAMES BANK, N.A., "
5881539103,04/19/2049,7.82500,2.53000,"$378,508.66",530563,"RAYMOND JAMES BANK, N.A., "
5672609104,01/25/2034,5.85000,6.00500,"$25,560.37",530565,"RAYMOND JAMES BANK, N.A., "
5755499103,03/22/2034,5.85000,8.00500,"$20,869.02",530565,"RAYMOND JAMES BANK, N.A., "
5763019110,03/22/2034,5.85000,8.00500,"$41,738.06",530565,"RAYMOND JAMES BANK, N.A., "
5768029101,03/21/2034,5.85000,8.00500,"$41,739.00",530565,"RAYMOND JAMES BANK, N.A., "
5779649105,03/28/2034,5.85000,8.00500,"$25,042.50",530565,"RAYMOND JAMES BANK, N.A., "
5780089100,03/19/2034,5.85000,8.00500,"$37,144.50",530565,"RAYMOND JAMES BANK, N.A., "
5780099103,03/21/2034,5.85000,8.00500,"$41,737.81",530565,"RAYMOND JAMES BANK, N.A., "
5780249100,03/19/2034,5.85000,8.00500,"$41,795.70",530565,"RAYMOND JAMES BANK, N.A., "
5782389100,03/19/2034,5.85000,8.00500,"$41,735.41",530565,"RAYMOND JAMES BANK, N.A., "
5783369107,03/19/2034,5.85000,8.00500,"$41,735.41",530565,"RAYMOND JAMES BANK, N.A., "
5783419109,03/22/2034,5.85000,8.00500,"$41,738.06",530565,"RAYMOND JAMES BANK, N.A., "
5783459110,03/20/2034,5.85000,8.00500,"$20,936.68",530565,"RAYMOND JAMES BANK, N.A., "
5783499100,03/26/2034,5.85000,8.00500,"$41,739.05",530565,"RAYMOND JAMES BANK, N.A., "
5783759106,03/29/2034,5.85000,8.00500,"$20,870.03",530565,"RAYMOND JAMES BANK, N.A., "
5783769109,03/19/2034,5.85000,8.00500,"$12,937.98",530565,"RAYMOND JAMES BANK, N.A., "
5785649101,03/22/2034,5.85000,8.00500,"$42,043.57",530565,"RAYMOND JAMES BANK, N.A., "
5786699107,03/19/2034,5.85000,8.00500,"$20,450.34",530565,"RAYMOND JAMES BANK, N.A., "
5787349109,03/19/2034,5.85000,8.00500,"$41,735.41",530565,"RAYMOND JAMES BANK, N.A., "
5787719102,03/22/2034,5.85000,8.00500,"$12,591.35",530565,"RAYMOND JAMES BANK, N.A., "
5790609105,03/19/2034,5.85000,8.00500,"$41,735.41",530565,"RAYMOND JAMES BANK, N.A., "
5790709100,03/20/2034,5.85000,8.00500,"$25,458.74",530565,"RAYMOND JAMES BANK, N.A., "
5791559105,03/20/2034,5.85000,8.00500,"$12,938.06",530565,"RAYMOND JAMES BANK, N.A., "
5792359106,03/20/2034,5.85000,8.00500,"$20,519.72",530565,"RAYMOND JAMES BANK, N.A., "
5792509103,03/25/2034,5.85000,8.00500,"$41,738.80",530565,"RAYMOND JAMES BANK, N.A., "
5792749105,03/19/2034,5.85000,8.00500,"$41,735.41",530565,"RAYMOND JAMES BANK, N.A., "
5793409110,03/22/2034,5.85000,8.00500,"$41,720.03",530565,"RAYMOND JAMES BANK, N.A., "
5793479109,03/19/2034,5.85000,8.00500,"$14,607.38",530565,"RAYMOND JAMES BANK, N.A., "
5793489101,03/22/2034,5.85000,8.00500,"$41,738.06",530565,"RAYMOND JAMES BANK, N.A., "
5793499104,03/25/2034,5.85000,8.00500,"$18,782.45",530565,"RAYMOND JAMES BANK, N.A., "
5794029105,03/25/2034,5.85000,8.00500,"$12,521.64",530565,"RAYMOND JAMES BANK, N.A., "
5794059103,03/21/2034,5.85000,8.00500,"$41,737.81",530565,"RAYMOND JAMES BANK, N.A., "
5794589109,03/21/2034,5.85000,8.00500,"$41,737.81",530565,"RAYMOND JAMES BANK, N.A., "
5795279101,03/20/2034,5.85000,8.00500,"$32,136.46",530565,"RAYMOND JAMES BANK, N.A., "
5796059107,03/29/2034,5.85000,8.00500,"$41,740.07",530565,"RAYMOND JAMES BANK, N.A., "
5797049106,03/20/2034,5.85000,8.00500,"$24,624.04",530565,"RAYMOND JAMES BANK, N.A., "
5797059109,03/27/2034,5.85000,8.00500,"$18,782.68",530565,"RAYMOND JAMES BANK, N.A., "
5797229101,03/25/2034,5.85000,8.00500,"$20,869.38",530565,"RAYMOND JAMES BANK, N.A., "
5797259110,03/21/2034,5.85000,8.00500,"$41,737.81",530565,"RAYMOND JAMES BANK, N.A., "
5797329107,03/25/2034,5.85000,8.00500,"$24,625.88",530565,"RAYMOND JAMES BANK, N.A., "
5797929110,03/22/2034,5.85000,8.00500,"$33,147.82",530565,"RAYMOND JAMES BANK, N.A., "
5798629105,03/22/2034,5.85000,8.00500,"$17,112.58",530565,"RAYMOND JAMES BANK, N.A., "
5798789107,03/22/2034,5.85000,8.00500,"$41,738.06",530565,"RAYMOND JAMES BANK, N.A., "
5799249100,03/25/2034,5.85000,8.00500,"$20,869.38",530565,"RAYMOND JAMES BANK, N.A., "
5799269106,03/21/2034,5.85000,8.00500,"$41,885.94",530565,"RAYMOND JAMES BANK, N.A., "
5799469107,03/21/2034,5.85000,8.00500,"$41,736.21",530565,"RAYMOND JAMES BANK, N.A., "
5799489102,03/27/2034,5.85000,8.00500,"$41,721.26",530565,"RAYMOND JAMES BANK, N.A., "
5800279107,03/22/2034,5.85000,8.00500,"$42,207.49",530565,"RAYMOND JAMES BANK, N.A., "
5800839109,03/25/2034,5.85000,8.00500,"$41,738.80",530565,"RAYMOND JAMES BANK, N.A., "
5800869107,03/21/2034,5.85000,8.00500,"$42,198.04",530565,"RAYMOND JAMES BANK, N.A., "
5801069105,03/22/2034,5.85000,8.00500,"$33,390.43",530565,"RAYMOND JAMES BANK, N.A., "
5801169100,03/25/2034,5.85000,8.00500,"$41,738.80",530565,"RAYMOND JAMES BANK, N.A., "
5801479110,03/25/2034,5.85000,8.00500,"$20,869.38",530565,"RAYMOND JAMES BANK, N.A., "
5802159110,03/22/2034,5.85000,8.00500,"$41,720.00",530565,"RAYMOND JAMES BANK, N.A., "
5802689105,03/27/2034,5.85000,8.00500,"$20,869.61",530565,"RAYMOND JAMES BANK, N.A., "
5802979109,03/21/2034,5.85000,8.00500,"$41,737.81",530565,"RAYMOND JAMES BANK, N.A., "
5803159101,03/27/2034,5.85000,8.00500,"$41,739.30",530565,"RAYMOND JAMES BANK, N.A., "
5803389100,03/29/2034,5.85000,8.00500,"$41,740.07",530565,"RAYMOND JAMES BANK, N.A., "
5803529105,03/22/2034,5.85000,8.00500,"$41,738.06",530565,"RAYMOND JAMES BANK, N.A., "
5803559103,03/26/2034,5.85000,8.00500,"$30,469.51",530565,"RAYMOND JAMES BANK, N.A., "
